"date","timestamp","tenant_id","org_id","unit_id","department_id","machine_id","edge_id","shift_id","batch_id","total_machine_runtime","machine_up_time","planned_production_time","machine_idle_time","actual_production_time","net_available_time","all_available_time","total_machine_downtime","total_planned_downtime","unplanned_downtime","target_parts","total_parts_produced","no_of_parts_rejected","total_production_per_batch","actual_cycletime","time_between_job_parts","parts_per_minute","availability_loss_time","cycletime_loss","capacity_utilized_percent","machine_performance_percent","machine_availability_percent","availability_loss_percent","asset_utilization_percent","planned_downtime_percent"
2023-12-09,1702144799000,15,42,43,45,humac_mac_001,E400099,Shift_2,,2051000,2051000,3600000,5000,2056000,,,1544000,1544000,1544000,,410,,,5017.1567,0,12,1549000,1017.1568627450979,45.55555555555556,79.96099463676255,56.97222222222222,43.02777777777778,57.111111111111114,0.0
2023-12-09,1702148397000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,409,,,5022.113,0,12,1551000,1022.1130221130225,45.44444444444444,79.8438262567106,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2023-12-09,1702151996000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2051000,2051000,3600000,6000,2057000,,,1543000,1543000,1543000,,409,,,5000.0,0,12,1549000,1000.0,45.44444444444444,79.76596782057534,56.97222222222222,43.02777777777778,57.138888888888886,0.0
2023-12-09,1702155595000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,406,,,5056.9307,0,12,1551000,1056.9306930693074,45.111111111111114,79.2581747193753,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2023-12-09,1702159194000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,409,,,5022.113,0,12,1551000,1022.1130221130225,45.44444444444444,79.8438262567106,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2023-12-09,1702162797000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2053000,2053000,3600000,3000,2056000,,,1544000,1544000,1544000,,412,,,4995.122,0,12,1547000,995.1219512195121,45.77777777777778,80.27277155382367,57.02777777777778,42.97222222222222,57.111111111111114,0.0
2023-12-09,1702165164000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2361000,2361000,3600000,3000,2364000,,,1236000,1236000,1236000,,474,,,5000.0,0,12,1239000,1000.0,52.666666666666664,80.30495552731894,65.58333333333334,34.416666666666664,65.66666669444444,0.0
2023-12-10,1702169105000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2398000,2398000,3600000,0,2398000,,,1202000,1202000,1202000,,476,,,5037.8945,0,12,1202000,1037.894736842105,52.888888888888886,79.39949958298583,66.61111111111111,33.38888888888889,66.6111111388889,0.0
2023-12-10,1702173047000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2397000,2397000,3600000,0,2397000,,,1203000,1203000,1203000,,477,,,5023.1094,0,12,1203000,1023.1092436974786,53.0,79.59949937421777,66.58333333333334,33.416666666666664,66.58333336111112,0.0
2023-12-10,1702176989000,15,42,43,45,humac_mac_001,E400099,First Shift,,2398000,2398000,3600000,211000,2609000,,,991000,991000,991000,,481,,,4983.2983,0,11,1202000,983.2985386221299,53.44444444444444,80.23352793994995,66.61111111111111,33.38888888888889,72.47222222222223,0.0
2023-12-10,1702180798000,15,42,43,45,humac_mac_001,E400099,First Shift,,2266000,2266000,3600000,2000,2268000,,,1332000,1332000,1332000,,451,,,5024.4443,0,12,1334000,1024.4444444444443,50.111111111111114,79.6116504854369,62.94444444444445,37.05555555555556,63.0,0.0
2023-12-10,1702184398000,15,42,43,45,humac_mac_001,E400099,First Shift,,2051000,2051000,3600000,6000,2057000,,,1543000,1543000,1543000,,409,,,5029.484,0,12,1549000,1029.4840294840296,45.44444444444444,79.76596782057534,56.97222222222222,43.02777777777778,57.138888888888886,0.0
2023-12-10,1702187998000,15,42,43,45,humac_mac_001,E400099,First Shift,,2052000,2052000,3600000,5000,2057000,,,1543000,1543000,1543000,,407,,,5054.321,0,12,1548000,1054.3209876543206,45.22222222222222,79.33723196881091,56.99999999999999,43.0,57.138888888888886,0.0
2023-12-10,1702191596000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2049000,2049000,3600000,7000,2056000,,,1544000,1544000,1544000,,407,,,5049.383,0,12,1551000,1049.382716049383,45.22222222222222,79.45339189848707,56.91666666666667,43.083333333333336,57.111111111111114,0.0
2023-12-10,1702195195000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2050000,2050000,3600000,5000,2055000,,,1545000,1545000,1545000,,408,,,5039.4087,0,12,1550000,1039.4088669950743,45.333333333333336,79.60975609756098,56.94444444444444,43.05555555555556,57.083333333333336,0.0
2023-12-10,1702198796000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2051000,2051000,3600000,4000,2055000,,,1545000,1545000,1545000,,407,,,5051.852,0,12,1549000,1051.8518518518522,45.22222222222222,79.37591418820088,56.97222222222222,43.02777777777778,57.083333333333336,0.0
2023-12-10,1702202399000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2053000,2053000,3600000,3000,2056000,,,1544000,1544000,1544000,,410,,,5000.0,0,12,1547000,1000.0,45.55555555555556,79.88309790550414,57.02777777777778,42.97222222222222,57.111111111111114,0.0
2023-12-10,1702204578000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2174000,2174000,3600000,4000,2178000,,,1422000,1422000,1422000,,435,,,5009.217,0,12,1426000,1009.2165898617513,48.333333333333336,80.03679852805887,60.38888888888889,39.611111111111114,60.50000002777779,0.0
2023-12-10,1702208518000,15,42,43,45,humac_mac_001,E400099,demo shift 1,,2397000,2397000,3600000,121000,2518000,,,1082000,1082000,1082000,,478,,,5014.6753,0,11,1203000,1014.6750524109011,53.111111111111114,79.76637463496037,66.58333333333334,33.416666666666664,69.94444447222223,0.0
2023-12-10,1702212460000,15,42,43,45,humac_mac_001,E400099,Shift_2,,2399000,2399000,3600000,0,2399000,,,1201000,1201000,1201000,,481,,,5000.0,0,12,1201000,1000.0,53.44444444444444,80.20008336807003,66.63888888888889,33.361111111111114,66.63888891666667,0.0
2023-12-10,1702216402000,15,42,43,45,humac_mac_001,E400099,Shift_2,,2398000,2398000,3600000,0,2398000,,,1202000,1202000,1202000,,478,,,5016.7715,0,12,1202000,1016.7714884696015,53.111111111111114,79.73311092577148,66.61111111111111,33.38888888888889,66.6111111388889,0.0
2023-12-10,1702220343000,15,42,43,45,humac_mac_001,E400099,Shift_2,,2396000,2396000,3600000,57000,2453000,,,1147000,1147000,1147000,,474,,,5054.9683,0,12,1204000,1054.968287526427,52.666666666666664,79.13188647746243,66.55555555555556,33.44444444444444,68.13888888888889,0.0
2023-12-10,1702223999000,15,42,43,45,humac_mac_001,E400099,Shift_2,,2112000,2112000,3600000,1000,2113000,,,1487000,1487000,1487000,,422,,,5000.0,0,12,1488000,1000.0,46.888888888888886,79.92424242424242,58.666666666666664,41.333333333333336,58.69444444444444,0.0
2023-12-10,1702227595000,15,42,43,45,humac_mac_001,E400099,Shift_2,,2048000,2048000,3600000,8000,2056000,,,1544000,1544000,1544000,,412,,,5000.0,0,12,1552000,1000.0,45.77777777777778,80.46875,56.888888888888886,43.111111111111114,57.111111111111114,0.0
2023-12-10,1702231196000,15,42,43,45,humac_mac_001,E400099,Shift_2,,2051000,2051000,3600000,5000,2056000,,,1544000,1544000,1544000,,410,,,5017.1567,0,12,1549000,1017.1568627450979,45.55555555555556,79.96099463676255,56.97222222222222,43.02777777777778,57.111111111111114,0.0
2023-12-10,1702234799000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2054000,2054000,3600000,2000,2056000,,,1544000,1544000,1544000,,407,,,5056.79,0,12,1546000,1056.7901234567898,45.22222222222222,79.25998052580331,57.05555555555556,42.94444444444444,57.111111111111114,0.0
2023-12-10,1702238397000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2045000,2045000,3600000,7000,2052000,,,1548000,1548000,1548000,,412,,,4978.049,0,12,1555000,978.0487804878048,45.77777777777778,80.58679706601467,56.80555555555556,43.19444444444444,57.0,0.0
2023-12-10,1702241998000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,415,,,4939.173,0,12,1551000,939.1727493917278,46.111111111111114,81.01512933138116,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2023-12-10,1702245597000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2050000,2050000,3600000,6000,2056000,,,1544000,1544000,1544000,,410,,,5012.255,0,12,1550000,1012.2549019607841,45.55555555555556,80.0,56.94444444444444,43.05555555555556,57.111111111111114,0.0
2023-12-10,1702247936000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2335000,2335000,3600000,1000,2336000,,,1264000,1264000,1264000,,462,,,5065.0757,0,12,1265000,1065.075921908894,51.333333333333336,79.14346895074947,64.86111111111111,35.138888888888886,64.88888891666667,0.0
2023-12-10,1702251881000,15,42,43,45,humac_mac_001,E400099,Shift_3,,2399000,2399000,3600000,282000,2681000,,,919000,919000,919000,,479,,,5008.368,0,11,1201000,1008.3682008368205,53.22222222222222,79.86661108795332,66.63888888888889,33.361111111111114,74.47222225,0.0
2023-12-06,1701824398000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2048000,2048000,3600000,6000,2054000,,,1546000,1546000,1546000,,415,,,4946.7314,0,12,1552000,946.7312348668283,46.111111111111114,81.0546875,56.888888888888886,43.111111111111114,57.05555555555556,0.0
2023-12-06,1701827995000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2049000,2049000,3600000,7000,2056000,,,1544000,1544000,1544000,,408,,,5036.946,0,12,1551000,1036.9458128078813,45.333333333333336,79.64860907759883,56.91666666666667,43.083333333333336,57.111111111111114,0.0
2023-12-06,1701830125000,15,42,44,46,humac_mac_002,E400100,First Shift,,2124000,2124000,3600000,1000,2125000,,,1475000,1475000,1475000,,425,,,5009.434,0,12,1476000,1009.433962264151,47.22222222222222,80.0376647834275,59.0,41.0,59.02777780555556,0.0
2023-12-06,1701834067000,15,42,44,46,humac_mac_002,E400100,First Shift,,2397000,2397000,3600000,70000,2467000,,,1133000,1133000,1133000,,474,,,5057.0825,0,12,1203000,1057.0824524312893,52.666666666666664,79.09887359198999,66.58333333333334,33.416666666666664,68.52777780555556,0.0
2023-12-06,1701838009000,15,42,44,46,humac_mac_002,E400100,First Shift,,2398000,2398000,3600000,0,2398000,,,1202000,1202000,1202000,,478,,,5000.0,0,12,1202000,1000.0,53.111111111111114,79.73311092577148,66.61111111111111,33.38888888888889,66.6111111388889,0.0
2023-12-06,1701841950000,15,42,44,46,humac_mac_002,E400100,First Shift,,2397000,2397000,3600000,0,2397000,,,1203000,1203000,1203000,,478,,,5014.6753,0,12,1203000,1014.6750524109011,53.111111111111114,79.76637463496037,66.58333333333334,33.416666666666664,66.58333336111112,0.0
2023-12-06,1701845893000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2399000,2399000,3600000,107000,2506000,,,1094000,1094000,1094000,,479,,,5010.4604,0,11,1201000,1010.4602510460254,53.22222222222222,79.86661108795332,66.63888888888889,33.361111111111114,69.61111111111111,0.0
2023-12-06,1701849597000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2161000,2161000,3600000,3000,2164000,,,1436000,1436000,1436000,,430,,,5023.31,0,12,1439000,1023.3100233100231,47.77777777777778,79.59278111985192,60.02777777777778,39.97222222222222,60.111111111111114,0.0
2023-12-06,1701853197000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2051000,2051000,3600000,5000,2056000,,,1544000,1544000,1544000,,413,,,4978.102,0,12,1549000,978.1021897810215,45.888888888888886,80.54607508532423,56.97222222222222,43.02777777777778,57.111111111111114,0.0
2023-12-06,1701856796000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,411,,,4997.555,0,12,1551000,997.5550122249388,45.666666666666664,80.23426061493412,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2023-12-06,1701860399000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2054000,2054000,3600000,1000,2055000,,,1545000,1545000,1545000,,414,,,4975.728,0,12,1546000,975.7281553398061,46.0,80.62317429406038,57.05555555555556,42.94444444444444,57.083333333333336,0.0
2023-12-06,1701863999000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2050000,2050000,3600000,5000,2055000,,,1545000,1545000,1545000,,411,,,5000.0,0,12,1550000,1000.0,45.666666666666664,80.19512195121952,56.94444444444444,43.05555555555556,57.083333333333336,0.0
2023-12-06,1701867599000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2050000,2050000,3600000,6000,2056000,,,1544000,1544000,1544000,,412,,,4987.8047,0,12,1550000,987.8048780487807,45.77777777777778,80.39024390243902,56.94444444444444,43.05555555555556,57.111111111111114,0.0
2023-12-06,1701871198000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2049000,2049000,3600000,6000,2055000,,,1545000,1545000,1545000,,407,,,5046.9136,0,12,1551000,1046.9135802469136,45.22222222222222,79.45339189848707,56.91666666666667,43.083333333333336,57.083333333333336,0.0
2023-12-06,1701873484000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2281000,2281000,3600000,3000,2284000,,,1316000,1316000,1316000,,457,,,5002.193,0,12,1319000,1002.1929824561403,50.77777777777778,80.14028934677772,63.361111111111114,36.638888888888886,63.44444447222223,0.0
2023-12-06,1701877424000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2394000,2394000,3600000,230000,2624000,,,976000,976000,976000,,478,,,5006.2896,0,11,1206000,1006.2893081761003,53.111111111111114,79.86633249791144,66.5,33.5,72.88888891666667,0.0
2023-12-06,1701881366000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2398000,2398000,3600000,0,2398000,,,1202000,1202000,1202000,,479,,,5004.184,0,12,1202000,1004.1841004184098,53.22222222222222,79.8999165971643,66.61111111111111,33.38888888888889,66.6111111388889,0.0
2023-12-06,1701885306000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2396000,2396000,3600000,294000,2690000,,,910000,910000,910000,,478,,,5000.0,0,11,1204000,1000.0,53.111111111111114,79.79966611018364,66.55555555555556,33.44444444444444,74.72222222222223,0.0
2023-12-06,1701889198000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2348000,2348000,3600000,2000,2350000,,,1250000,1250000,1250000,,469,,,5006.41,0,12,1252000,1006.4102564102568,52.111111111111114,79.89778534923339,65.22222222222223,34.77777777777778,65.27777777777777,0.0
2023-12-06,1701892796000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2050000,2050000,3600000,6000,2056000,,,1544000,1544000,1544000,,409,,,5000.0,0,12,1550000,1000.0,45.44444444444444,79.8048780487805,56.94444444444444,43.05555555555556,57.111111111111114,0.0
2023-12-06,1701896396000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2051000,2051000,3600000,4000,2055000,,,1545000,1545000,1545000,,412,,,4987.775,0,12,1549000,987.7750611246947,45.77777777777778,80.35104826913701,56.97222222222222,43.02777777777778,57.083333333333336,0.0
2023-12-06,1701899996000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2051000,2051000,3600000,4000,2055000,,,1545000,1545000,1545000,,408,,,5041.872,0,12,1549000,1041.8719211822663,45.333333333333336,79.5709410043881,56.97222222222222,43.02777777777778,57.083333333333336,0.0
2023-12-06,1701903597000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2053000,2053000,3600000,3000,2056000,,,1544000,1544000,1544000,,410,,,5022.0586,0,12,1547000,1022.0588235294117,45.55555555555556,79.88309790550414,57.02777777777778,42.97222222222222,57.111111111111114,0.0
2023-12-06,1701907195000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2049000,2049000,3600000,7000,2056000,,,1544000,1544000,1544000,,403,,,5094.763,0,12,1551000,1094.763092269327,44.77777777777778,78.67252318204002,56.91666666666667,43.083333333333336,57.111111111111114,0.0
2023-12-07,1701910797000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2053000,2053000,3600000,4000,2057000,,,1543000,1543000,1543000,,410,,,5019.608,0,12,1547000,1019.6078431372553,45.55555555555556,79.88309790550414,57.02777777777778,42.97222222222222,57.138888888888886,0.0
2023-12-07,1701912893000,15,42,44,46,humac_mac_002,E400100,Shift_3,,2092000,2092000,3600000,1000,2093000,,,1507000,1507000,1507000,,418,,,5016.7866,0,12,1508000,1016.7865707434057,46.44444444444444,79.92351816443595,58.111111111111114,41.888888888888886,58.13888891666667,0.0
2023-12-07,1701916836000,15,42,44,46,humac_mac_002,E400100,First Shift,,2399000,2399000,3600000,37000,2436000,,,1164000,1164000,1164000,,476,,,5040.0,0,12,1201000,1040.0,52.888888888888886,79.36640266777825,66.63888888888889,33.361111111111114,67.66666669444444,0.0
2023-12-07,1701920775000,15,42,44,46,humac_mac_002,E400100,First Shift,,2396000,2396000,3600000,0,2396000,,,1204000,1204000,1204000,,477,,,5023.1094,0,12,1204000,1023.1092436974786,53.0,79.63272120200334,66.55555555555556,33.44444444444444,66.55555558333334,0.0
2023-12-07,1701924716000,15,42,44,46,humac_mac_002,E400100,First Shift,,2397000,2397000,3600000,0,2397000,,,1203000,1203000,1203000,,475,,,5046.4136,0,12,1203000,1046.4135021097045,52.77777777777778,79.26574885273259,66.58333333333334,33.416666666666664,66.58333336111112,0.0
2023-12-07,1701928656000,15,42,44,46,humac_mac_002,E400100,First Shift,,2396000,2396000,3600000,144000,2540000,,,1060000,1060000,1060000,,478,,,5000.0,0,11,1204000,1000.0,53.111111111111114,79.79966611018364,66.55555555555556,33.44444444444444,70.55555555555556,0.0
2023-12-07,1701932395000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2195000,2195000,3600000,5000,2200000,,,1400000,1400000,1400000,,438,,,5009.1533,0,12,1405000,1009.1533180778033,48.666666666666664,79.81776765375854,60.97222222222223,39.02777777777778,61.111111111111114,0.0
2023-12-07,1701935998000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2052000,2052000,3600000,3000,2055000,,,1545000,1545000,1545000,,413,,,4978.049,0,12,1548000,978.0487804878048,45.888888888888886,80.50682261208577,56.99999999999999,43.0,57.083333333333336,0.0
2023-12-07,1701939597000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2049000,2049000,3600000,7000,2056000,,,1544000,1544000,1544000,,410,,,5000.0,0,12,1551000,1000.0,45.55555555555556,80.03904343582235,56.91666666666667,43.083333333333336,57.111111111111114,0.0
2023-12-07,1701943195000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2048000,2048000,3600000,7000,2055000,,,1545000,1545000,1545000,,409,,,5022.113,0,12,1552000,1022.1130221130225,45.44444444444444,79.8828125,56.888888888888886,43.111111111111114,57.083333333333336,0.0
2023-12-07,1701946799000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2054000,2054000,3600000,2000,2056000,,,1544000,1544000,1544000,,414,,,4970.8027,0,12,1546000,970.8029197080295,46.0,80.62317429406038,57.05555555555556,42.94444444444444,57.111111111111114,0.0
2023-12-07,1701950396000,15,42,44,46,humac_mac_002,E400100,demo shift 1,,2048000,2048000,3600000,8000,2056000,,,1544000,1544000,1544000,,407,,,5044.4443,0,12,1552000,1044.4444444444443,45.22222222222222,79.4921875,56.888888888888886,43.111111111111114,57.111111111111114,0.0
2023-12-07,1701953995000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2049000,2049000,3600000,7000,2056000,,,1544000,1544000,1544000,,406,,,5056.9307,0,12,1551000,1056.9306930693074,45.111111111111114,79.2581747193753,56.91666666666667,43.083333333333336,57.111111111111114,0.0
2023-12-07,1701956248000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2248000,2248000,3600000,0,2248000,,,1352000,1352000,1352000,,448,,,5000.0,0,12,1352000,1000.0,49.77777777777778,79.7153024911032,62.44444444444445,37.55555555555555,62.44444447222223,0.0
2023-12-07,1701960191000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2398000,2398000,3600000,193000,2591000,,,1009000,1009000,1009000,,473,,,5063.6943,0,11,1202000,1063.6942675159235,52.55555555555556,78.89908256880734,66.61111111111111,33.38888888888889,71.97222225,0.0
2023-12-07,1701964132000,15,42,44,46,humac_mac_002,E400100,Shift_2,,2397000,2397000,3600000,0,2397000,,,1203000,1203000,1203000,,478,,,5014.6753,0,12,1203000,1014.6750524109011,53.111111111111114,79.76637463496037,66.58333333333334,33.416666666666664,66.58333336111112,0.0
